aX,aY,aZ,gX,gY,gZ
0.035,-0.129,1.013,3.418,-11.475,2.441
0.015,-0.121,1.005,6.836,-12.695,1.831
0.019,-0.123,0.992,9.094,-13.916,1.892
0.017,-0.136,0.992,10.620,-15.015,2.258
0.007,-0.160,1.001,10.498,-16.663,3.235
0.017,-0.184,1.010,7.812,-18.311,5.920
0.040,-0.211,1.037,2.563,-20.325,9.705
0.050,-0.201,1.083,-4.028,-24.048,14.954
0.068,-0.187,1.120,-11.597,-27.466,21.240
0.099,-0.188,1.155,-20.203,-31.982,26.917
0.116,-0.180,1.206,-28.809,-37.964,33.264
0.120,-0.142,1.274,-39.246,-44.800,40.710
0.104,-0.152,1.444,-52.917,-50.354,48.279
0.081,-0.163,1.628,-77.942,-53.467,57.129
0.033,-0.106,1.942,-124.756,-52.246,66.833
-0.005,0.222,2.174,-193.909,-40.771,77.332
-0.065,0.671,2.424,-258.484,-21.179,89.783
-0.061,1.317,2.539,-314.453,8.972,97.351
-0.006,1.984,2.533,-346.375,51.636,86.182
0.062,2.486,2.497,-343.506,96.985,58.716
0.106,2.987,2.384,-312.683,142.395,27.100
0.043,3.454,2.201,-260.010,187.012,-3.479
-0.102,3.595,1.891,-199.097,231.934,-35.645
-0.261,3.679,1.565,-145.630,274.353,-63.660
-0.306,3.424,1.109,-112.122,315.491,-97.290
-0.250,3.070,0.747,-106.506,336.731,-142.883
-0.190,2.742,0.425,-127.686,334.290,-193.359
-0.009,2.397,0.140,-173.096,309.692,-250.610
0.164,2.065,0.004,-223.389,256.287,-323.608
0.203,1.821,0.059,-263.062,177.856,-408.020
-0.180,1.432,0.436,-272.583,84.839,-492.126
-1.092,0.673,1.092,-268.677,-6.470,-560.486
-3.462,-0.525,3.696,-275.696,-49.438,-593.018
-3.202,-0.453,2.024,-306.702,50.476,-571.106
-3.203,-0.613,2.076,-224.976,44.495,-541.870
-2.415,-0.967,1.931,-122.314,25.818,-505.127
-1.960,-1.484,1.779,-97.717,17.578,-444.702
-1.848,-1.647,1.678,-96.619,-20.203,-406.494
-1.941,-1.707,1.660,-90.637,-52.795,-398.071
-1.899,-1.748,1.603,-74.890,-48.706,-398.193
-1.534,-1.923,1.314,-46.082,-18.921,-394.714
-0.777,-2.319,1.022,-1.221,15.198,-383.484
-0.149,-2.658,0.829,50.964,30.640,-366.089
-0.156,-2.579,0.680,119.995,24.841,-326.050
-0.305,-2.350,0.466,191.223,16.296,-247.375
-0.103,-2.248,0.281,222.778,17.151,-138.611
0.118,-2.050,0.190,181.885,18.433,-20.935
0.125,-1.703,0.171,78.308,9.460,86.182
0.007,-1.017,0.107,-42.053,2.258,171.387
-0.105,-0.220,0.036,-140.625,0.000,236.938
0.023,0.504,0.013,-193.420,1.709,265.747
0.336,1.044,0.051,-199.097,3.235,255.493
0.661,1.333,0.136,-176.697,-7.874,211.975
0.834,1.429,0.308,-130.066,-23.743,148.315
0.861,1.374,0.544,-70.496,-39.917,80.139
0.833,1.168,0.785,-16.174,-50.415,16.113
0.778,0.911,0.965,30.212,-48.401,-33.630
0.700,0.627,1.045,64.697,-40.405,-68.237
0.606,0.318,1.039,86.304,-23.376,-91.736
0.513,0.063,0.963,88.135,-4.395,-102.783
0.503,-0.126,0.817,75.073,16.479,-104.919
0.571,-0.330,0.637,56.091,33.569,-102.478
0.691,-0.452,0.483,33.997,38.818,-94.421
0.751,-0.481,0.395,17.578,32.532,-78.430
0.735,-0.482,0.381,7.874,20.081,-58.594
0.733,-0.490,0.420,2.625,5.371,-37.476
0.679,-0.445,0.463,-4.578,-8.423,-12.329
0.673,-0.393,0.534,-16.724,-19.043,6.409
0.654,-0.338,0.617,-32.288,-21.118,23.560
0.646,-0.242,0.709,-51.147,-20.569,38.635
0.659,-0.109,0.774,-63.965,-16.235,46.875
0.663,0.027,0.787,-71.533,-12.268,51.392
0.668,0.144,0.779,-68.298,-6.653,52.002
0.688,0.223,0.771,-59.326,-4.822,48.462
0.689,0.275,0.748,-44.800,-0.122,42.542
0.679,0.302,0.709,-32.715,0.244,35.461
0.691,0.276,0.658,-22.522,2.808,25.391
0.731,0.239,0.629,-16.052,2.441,15.259
0.770,0.224,0.621,-12.207,0.366,6.531
0.780,0.209,0.617,-9.888,-4.700,-0.244
0.761,0.179,0.656,-6.226,-9.460,-6.042
0.734,0.173,0.694,-2.808,-13.733,-10.498
0.708,0.153,0.725,-0.488,-14.648,-15.259
0.690,0.113,0.764,1.282,-13.794,-20.996
0.674,0.076,0.773,4.211,-11.353,-25.330
0.677,0.046,0.754,7.996,-7.202,-26.978
0.692,0.004,0.736,11.292,-5.432,-26.306
0.712,-0.081,0.725,14.465,-3.479,-23.743
0.742,-0.148,0.725,12.329,-3.296,-18.921
0.758,-0.185,0.733,6.409,-3.967,-11.719
0.736,-0.154,0.737,-2.747,-4.700,-3.540
0.711,-0.095,0.732,-8.911,-4.883,6.042
0.695,-0.066,0.736,-12.146,-3.967,13.550
0.675,-0.020,0.741,-15.381,-2.930,19.775
0.679,0.016,0.727,-17.456,0.671,22.705
0.698,0.045,0.694,-20.264,2.747,22.583
0.731,0.071,0.672,-20.752,5.371,20.569
0.764,0.100,0.667,-20.447,3.479,16.907

-0.130,-0.236,1.427,11.841,-28.076,3.052
-0.238,-0.121,1.582,-6.592,-5.127,5.859
-0.109,0.128,1.426,-9.705,23.987,6.775
0.061,-0.052,1.383,-9.338,31.555,-6.958
0.214,-0.116,1.289,-10.803,28.809,-10.071
0.206,-0.071,1.184,-10.193,23.437,-3.174
0.153,-0.046,1.137,-5.615,13.733,-0.427
0.108,-0.076,1.145,-2.747,-0.061,-1.709
0.076,-0.097,1.137,-1.160,-6.775,-3.601
0.056,-0.098,1.086,0.183,-7.629,-3.723
0.039,-0.107,1.033,-0.366,-10.132,-4.333
0.017,-0.119,0.997,1.343,-9.094,-5.310
-0.004,-0.130,0.968,0.793,-10.864,-5.127
-0.019,-0.139,0.949,0.305,-9.521,-5.127
-0.033,-0.148,0.936,1.099,-8.118,-4.211
-0.046,-0.155,0.923,1.526,-6.287,-3.784
-0.052,-0.159,0.915,2.136,-4.700,-3.235
-0.040,-0.163,0.918,2.869,-1.892,-3.723
-0.019,-0.182,0.942,3.113,-1.465,-3.723
0.014,-0.191,0.985,1.465,-1.221,-3.235
0.031,-0.164,1.027,-2.502,-3.113,-1.770
0.043,-0.124,1.054,-5.188,-3.479,0.305
0.055,-0.098,1.082,-7.080,-6.104,1.953
0.052,-0.072,1.090,-6.165,-9.033,3.296
0.053,-0.060,1.096,-4.333,-11.292,5.249
0.076,-0.055,1.110,-2.991,-14.282,7.263
0.095,-0.042,1.145,-2.869,-20.630,10.071
0.090,-0.048,1.203,-3.296,-25.940,14.282
0.083,-0.068,1.291,-7.019,-30.579,18.433
0.048,-0.077,1.411,-15.991,-35.217,23.132
0.004,-0.042,1.566,-31.433,-30.457,27.954
0.009,0.085,1.655,-50.842,-18.677,32.837
0.054,0.259,1.696,-66.711,-4.700,35.095
0.107,0.350,1.718,-80.627,7.812,34.973
0.144,0.477,1.849,-97.107,14.893,33.386
0.161,0.721,1.936,-116.394,26.245,27.222
0.175,0.994,1.995,-134.155,36.560,16.296
0.222,1.283,2.026,-141.479,49.072,0.366
0.275,1.531,2.051,-132.507,60.608,-17.639
0.292,1.694,2.038,-110.291,71.350,-33.997
0.280,1.787,2.004,-84.290,86.060,-52.612
0.251,1.852,1.974,-59.326,105.408,-73.547
0.195,1.869,1.912,-42.725,128.845,-92.712
0.153,1.784,1.805,-41.199,156.738,-109.009
0.107,1.732,1.683,-56.824,186.584,-125.488
0.150,1.828,1.471,-84.595,213.867,-139.832
0.218,1.889,1.170,-117.371,233.704,-155.518
0.302,1.854,0.883,-156.555,234.558,-177.917
0.291,1.767,0.709,-193.542,217.346,-207.092
0.176,1.696,0.632,-222.290,190.613,-236.145
0.007,1.608,0.609,-238.953,163.940,-264.404
-0.172,1.402,0.683,-246.887,133.545,-301.636
-0.514,1.054,0.913,-239.624,99.854,-348.877
-0.973,0.659,1.173,-217.712,73.547,-389.160
-1.713,0.196,1.560,-199.890,61.584,-419.556
-1.899,-0.061,1.446,-189.758,75.195,-437.256
-1.995,-0.681,1.569,-164.795,63.660,-444.214
-1.764,-1.221,1.591,-168.518,41.199,-429.382
-1.466,-1.471,1.672,-184.448,13.794,-409.424
-1.440,-1.386,1.759,-183.044,-16.907,-387.146
-1.632,-1.276,1.785,-151.428,-36.316,-353.943
-1.659,-1.159,1.690,-83.130,-24.109,-318.298
-1.448,-1.144,1.378,2.319,12.939,-294.189
-1.152,-1.310,0.916,77.759,58.655,-280.579
-0.711,-1.567,0.497,132.690,92.957,-271.851
-0.216,-1.814,0.270,165.527,98.816,-258.179
0.021,-1.946,0.195,176.880,82.031,-224.670
0.087,-1.863,0.125,161.072,63.660,-162.781
0.183,-1.772,0.115,116.394,51.392,-85.571
0.259,-1.439,0.106,45.837,38.208,-9.338
0.286,-0.903,0.122,-31.860,27.344,59.509
0.279,-0.385,0.192,-89.233,15.625,101.929
0.295,0.088,0.299,-110.107,5.066,119.751
0.395,0.412,0.429,-100.891,-1.160,116.760
0.475,0.582,0.546,-70.190,-5.981,97.168
0.518,0.659,0.632,-31.433,-9.766,72.815
0.551,0.594,0.652,-4.883,-9.521,47.852
0.619,0.482,0.638,8.789,-7.324,22.522
0.718,0.381,0.656,15.137,-7.629,-0.427
0.758,0.258,0.699,16.235,-10.559,-17.273
0.703,0.150,0.727,14.099,-14.099,-27.100
0.631,0.060,0.731,14.038,-13.855,-33.813
0.604,-0.042,0.724,16.113,-10.559,-38.330
0.618,-0.141,0.723,17.517,-5.981,-38.696
0.612,-0.226,0.720,16.418,-2.991,-34.546
0.610,-0.284,0.708,12.390,-1.587,-29.541
0.652,-0.288,0.692,4.639,-0.671,-23.865
0.680,-0.283,0.671,-5.981,-1.038,-14.404
0.713,-0.266,0.663,-15.503,-4.211,-7.812
0.731,-0.202,0.672,-23.010,-7.019,-0.977
0.721,-0.147,0.677,-31.067,-9.033,8.362
0.713,-0.074,0.693,-36.682,-10.803,14.526
0.703,-0.005,0.727,-35.889,-11.841,17.029
0.679,0.042,0.764,-30.334,-12.329,17.639
0.657,0.071,0.796,-22.644,-12.024,16.418
0.655,0.071,0.813,-14.648,-9.827,13.550
0.648,0.094,0.806,-7.385,-5.920,10.010
0.661,0.113,0.769,-2.930,-1.831,6.897
0.681,0.097,0.724,-1.404,1.160,2.869
0.714,0.063,0.693,-1.892,0.793,-2.869
0.745,0.019,0.682,-1.770,-0.549,-7.874
0.738,-0.027,0.689,-0.244,-1.953,-11.841
0.702,-0.046,0.703,1.770,-5.554,-13.428
0.669,-0.055,0.721,4.822,-9.644,-13.062
0.626,-0.083,0.747,6.775,-13.000,-11.597
0.606,-0.115,0.763,10.376,-11.414,-9.338
0.625,-0.141,0.771,14.160,-8.179,-5.737
0.651,-0.171,0.786,11.108,-7.812,-1.648
0.649,-0.163,0.788,5.615,-4.578,2.625
0.642,-0.130,0.777,0.244,-0.610,6.470
0.646,-0.103,0.763,-5.676,-0.854,8.423
0.659,-0.082,0.755,-8.606,0.000,9.399
0.672,-0.057,0.749,-6.409,2.258,10.803
0.661,-0.022,0.740,-3.296,-0.793,12.695
0.643,-0.004,0.734,-0.610,-3.113,14.343
0.643,0.001,0.732,0.366,-0.916,14.832
0.655,0.001,0.727,-0.793,2.625,14.404
0.677,0.009,0.720,-4.700,2.136,12.390
0.692,0.029,0.720,-5.188,3.174,9.521

0.202,0.788,1.355,-50.232,-42.358,98.816
0.223,0.833,1.276,-31.250,-36.682,85.144
0.229,0.824,1.207,-5.310,-35.583,69.702
0.222,0.772,1.145,23.254,-37.842,53.162
0.216,0.683,1.098,50.781,-41.687,36.987
0.207,0.548,1.069,73.730,-47.119,22.766
0.200,0.397,1.072,88.074,-55.481,11.536
0.178,0.253,1.099,92.834,-64.453,4.333
0.131,0.141,1.125,87.280,-72.571,0.610
0.076,0.071,1.148,73.914,-77.637,-1.465
0.022,0.024,1.167,56.396,-79.407,-3.113
-0.016,-0.008,1.188,39.063,-77.332,-3.296
-0.219,-0.083,1.469,24.658,-71.655,-1.892
-0.433,-0.012,2.056,19.897,-44.800,10.315
-0.123,0.307,1.668,4.456,11.475,15.015
-0.022,0.350,1.449,2.563,28.625,-1.587
0.128,0.234,1.283,11.169,28.015,-12.878
0.208,0.124,1.146,17.395,19.287,-18.799
0.194,0.068,1.080,23.437,9.094,-14.954
0.115,0.074,1.059,28.259,-2.808,-10.742
0.030,0.033,1.054,31.372,-12.756,-10.986
0.005,-0.036,1.047,32.715,-17.395,-12.695
0.015,-0.092,1.025,35.339,-14.648,-14.404
0.025,-0.132,1.002,35.400,-15.381,-15.259
0.033,-0.173,1.006,34.546,-16.418,-14.893
0.023,-0.213,1.040,34.180,-16.052,-10.437
0.015,-0.217,1.078,28.076,-17.334,-5.188
0.018,-0.204,1.106,20.569,-13.855,-0.610
0.024,-0.179,1.142,12.329,-13.489,3.845
0.029,-0.152,1.182,5.737,-11.292,8.057
0.061,-0.141,1.238,-3.906,-12.268,12.756
0.051,-0.160,1.335,-12.573,-10.437,18.494
0.042,-0.070,1.471,-25.879,-8.362,27.893
0.093,0.074,1.527,-39.063,0.977,36.072
0.165,0.142,1.723,-44.678,5.554,41.931
0.242,0.428,1.983,-58.105,8.179,50.232
0.243,0.754,2.085,-84.351,19.043,56.946
0.236,0.952,2.208,-110.291,29.480,55.725
0.293,1.271,2.277,-132.751,42.114,47.729
0.300,1.727,2.344,-144.348,59.937,36.011
0.253,2.123,2.333,-146.240,83.923,18.982
0.206,2.402,2.239,-140.015,112.244,-7.629
0.167,2.609,2.160,-119.751,143.738,-42.542
0.204,2.653,1.998,-96.191,176.331,-75.806
0.304,2.398,1.806,-83.618,204.041,-106.262
0.464,2.133,1.615,-87.036,224.548,-133.667
0.571,1.993,1.431,-109.985,230.530,-155.029
0.586,1.920,1.223,-146.301,223.938,-175.842
0.484,1.889,1.027,-188.293,200.928,-201.294
0.334,1.952,0.882,-223.877,175.293,-232.544
0.225,2.050,0.735,-253.418,144.226,-269.653
0.106,1.981,0.665,-275.330,104.614,-324.097
-0.236,1.752,0.786,-277.100,52.063,-398.682
-0.862,1.438,1.048,-252.502,-3.723,-471.558
-1.691,0.878,1.341,-219.055,-45.532,-528.992
-3.152,0.050,2.424,-189.697,-74.341,-564.209
-3.237,-0.514,1.606,-186.218,-27.283,-561.523
-3.124,-1.070,1.712,-175.720,-24.719,-538.391
-2.944,-1.254,1.773,-136.047,-46.753,-494.019
-2.750,-1.402,1.762,-117.493,-53.040,-424.438
-2.606,-1.475,1.693,-76.965,-53.101,-376.343
-2.464,-1.597,1.525,-9.033,-38.879,-356.750
-2.087,-1.859,1.168,75.439,6.409,-350.647
-1.561,-2.489,0.780,169.495,68.176,-351.440
-1.024,-3.246,0.444,253.540,118.774,-342.957
-0.667,-3.513,0.208,315.674,143.433,-281.921
-0.204,-3.133,-0.039,319.946,149.963,-156.494
0.188,-2.520,-0.233,237.122,134.705,-20.020
0.257,-2.004,-0.278,96.436,98.694,85.938
0.072,-1.164,-0.224,-43.884,62.683,171.021
-0.100,-0.173,-0.216,-146.912,41.199,228.760
0.006,0.750,-0.249,-202.148,26.428,241.882
0.264,1.461,-0.119,-201.538,6.531,213.745
0.495,1.718,0.072,-162.964,-14.832,156.128
0.644,1.522,0.269,-114.319,-35.339,92.102
0.706,1.171,0.488,-62.378,-48.584,36.682
0.630,0.904,0.722,-11.353,-50.781,-3.113
0.578,0.689,0.911,22.888,-43.823,-35.034
0.562,0.429,0.979,39.063,-30.090,-57.434
0.560,0.157,0.983,46.936,-16.907,-70.129
0.549,-0.118,0.962,44.861,-8.240,-74.707
0.536,-0.320,0.901,35.767,3.418,-71.106
0.544,-0.395,0.798,19.409,12.878,-62.317
0.563,-0.400,0.709,5.493,17.883,-52.979
0.587,-0.386,0.647,0.183,19.714,-43.213
0.604,-0.354,0.584,-3.418,14.404,-31.189
0.632,-0.332,0.531,-8.484,9.949,-20.691
0.687,-0.328,0.520,-15.137,-0.488,-13.855
0.696,-0.259,0.567,-23.743,-11.475,-7.446
0.626,-0.170,0.598,-35.706,-19.592,2.014
0.571,-0.111,0.662,-46.387,-24.658,6.958
0.566,-0.077,0.734,-51.941,-23.560,9.216
0.598,-0.043,0.776,-60.547,-22.644,13.000
0.633,-0.001,0.808,-66.040,-18.860,15.564
0.647,0.078,0.835,-62.317,-16.541,16.418
0.641,0.137,0.834,-54.382,-17.883,16.846
0.658,0.177,0.822,-46.021,-19.409,14.099
0.685,0.219,0.819,-33.813,-18.250,8.789
0.678,0.247,0.817,-23.376,-21.973,3.235
0.652,0.226,0.824,-14.526,-22.583,-3.235
0.616,0.186,0.851,-8.484,-20.630,-9.094
0.589,0.145,0.849,-7.568,-18.799,-17.273
0.596,0.116,0.828,-6.348,-14.282,-25.452
0.612,0.089,0.815,-5.005,-14.099,-32.104
0.624,0.015,0.810,-0.183,-12.085,-36.255
0.611,-0.080,0.813,3.601,-12.451,-37.354
0.604,-0.140,0.829,3.174,-15.076,-35.339
0.596,-0.165,0.838,1.160,-16.174,-30.640
0.587,-0.166,0.838,0.916,-14.282,-23.254
0.575,-0.167,0.842,1.770,-12.878,-14.587
0.550,-0.177,0.849,1.404,-12.390,-7.202
0.541,-0.179,0.860,-2.441,-12.451,-1.160
0.552,-0.166,0.868,-7.385,-9.827,3.479
0.571,-0.127,0.876,-10.254,-4.395,7.690
0.586,-0.093,0.875,-13.123,-2.197,12.512
0.599,-0.040,0.850,-17.578,-1.953,15.320
0.623,0.004,0.825,-17.944,1.953,15.808
0.642,0.034,0.809,-16.479,2.502,14.648
0.637,0.063,0.803,-14.526,-1.221,11.719

0.049,0.419,1.274,26.306,-38.147,-7.080
0.045,0.335,1.210,41.382,-33.020,-13.672
0.032,0.235,1.162,55.115,-30.273,-19.348
0.023,0.140,1.111,64.087,-29.175,-23.865
-0.016,0.017,1.124,69.092,-28.442,-26.917
-0.102,-0.131,1.202,66.772,-24.963,-26.672
-0.242,-0.234,1.401,57.556,-10.803,-22.095
-0.168,-0.137,1.430,58.289,10.559,-15.991
-0.079,-0.155,1.232,42.908,27.100,-19.043
0.008,-0.262,1.112,26.001,29.297,-19.470
0.044,-0.276,1.078,15.015,27.100,-13.977
0.054,-0.205,1.013,1.343,24.353,-6.531
0.038,-0.139,0.994,-9.460,19.897,-1.160
0.020,-0.086,1.002,-13.184,15.198,2.014
0.007,-0.048,1.007,-13.977,12.512,3.235
-0.001,-0.018,1.000,-13.428,11.963,3.967
-0.011,0.005,0.991,-11.536,12.939,3.845
-0.020,0.021,0.981,-7.874,13.733,3.052
-0.006,0.029,0.972,-3.357,15.137,1.343
0.015,0.019,0.967,1.892,15.686,-0.854
0.026,0.001,0.978,5.798,14.465,-2.441
0.026,-0.008,0.992,8.728,14.587,-2.441
0.045,-0.020,1.001,10.498,13.977,-2.441
0.072,-0.039,1.018,10.864,12.146,-3.540
0.094,-0.055,1.050,11.292,8.118,-3.174
0.110,-0.071,1.094,12.146,4.272,-0.916
0.137,-0.072,1.130,9.216,-2.808,2.625
0.143,-0.063,1.169,5.615,-7.019,4.761
0.143,-0.048,1.199,1.709,-13.123,6.287
0.149,-0.034,1.243,0.793,-16.663,8.362
0.141,-0.032,1.292,-0.488,-22.827,11.475
0.173,-0.014,1.320,-2.625,-27.222,18.311
0.192,0.025,1.381,-9.033,-33.813,26.611
0.151,0.021,1.519,-19.409,-39.795,34.363
0.069,-0.037,1.801,-36.011,-40.894,42.297
0.038,0.087,2.004,-65.125,-27.954,50.110
0.072,0.328,2.156,-104.980,-7.507,54.626
0.121,0.675,2.324,-146.118,11.780,55.908
0.176,1.134,2.489,-182.861,32.532,53.345
0.201,1.592,2.588,-215.210,56.824,48.218
0.241,2.078,2.548,-238.831,88.745,34.241
0.275,2.468,2.459,-243.896,122.192,1.953
0.280,2.855,2.312,-227.295,155.029,-39.307
0.236,3.211,2.205,-189.514,186.218,-78.796
0.115,3.270,2.023,-143.127,213.867,-119.141
0.091,3.036,1.844,-98.572,241.516,-158.142
0.129,2.755,1.664,-65.613,266.907,-200.073
0.053,2.594,1.473,-46.204,287.292,-238.708
0.027,2.335,1.164,-46.753,305.969,-264.587
0.147,1.941,0.833,-71.533,311.707,-291.504
0.185,1.596,0.599,-106.628,289.124,-332.947
-0.039,1.371,0.525,-135.864,243.347,-383.301
-0.544,1.158,0.608,-148.010,193.054,-433.960
-1.209,0.718,0.915,-139.709,150.879,-480.530
-2.138,0.034,1.299,-121.399,127.197,-506.104
-3.039,-0.715,1.675,-106.445,143.799,-487.732
-3.055,-1.397,1.268,-127.197,219.910,-443.298
-2.114,-1.645,0.471,-182.861,271.851,-408.447
-1.673,-1.501,0.270,-221.008,208.923,-396.973
-1.480,-1.439,0.446,-247.192,114.563,-382.263
-1.526,-1.465,0.622,-243.713,32.349,-343.140
-1.490,-1.419,0.636,-209.534,-31.677,-298.218
-1.306,-1.436,0.876,-152.222,-85.205,-264.832
-0.948,-1.585,1.077,-98.389,-107.239,-239.197
-0.588,-1.925,1.322,-58.655,-107.971,-225.098
-0.372,-2.128,1.491,-21.667,-83.618,-217.957
-0.519,-2.068,1.463,19.958,-41.443,-203.186
-0.719,-1.874,1.128,73.547,18.616,-162.842
-0.333,-1.744,0.622,108.459,78.247,-89.844
0.253,-1.647,0.221,88.806,107.422,-9.583
0.536,-1.290,-0.040,16.357,98.816,69.824
0.524,-0.673,-0.207,-69.275,72.266,134.216
0.416,-0.032,-0.213,-126.465,41.443,171.387
0.360,0.510,-0.113,-147.522,11.230,176.453
0.447,0.865,0.036,-131.897,-8.728,155.640
0.620,0.967,0.222,-101.318,-26.001,118.347
0.751,0.887,0.418,-66.895,-36.560,75.378
0.807,0.741,0.621,-36.560,-44.617,34.302
0.772,0.572,0.821,-9.949,-44.800,-2.686
0.701,0.376,0.967,11.414,-39.368,-34.302
0.633,0.199,1.008,31.433,-23.560,-54.993
0.589,0.001,0.955,45.837,-4.761,-66.711
0.623,-0.199,0.814,56.458,16.907,-72.876
0.678,-0.351,0.636,53.711,28.870,-71.228
0.768,-0.456,0.496,42.786,34.363,-63.171
0.826,-0.495,0.417,26.428,27.771,-50.476
0.848,-0.481,0.395,10.742,17.273,-33.997
0.825,-0.438,0.424,-3.601,4.578,-15.320
0.771,-0.377,0.494,-14.832,-8.728,0.671
0.749,-0.320,0.565,-22.156,-15.015,10.559
0.758,-0.258,0.647,-29.907,-18.616,17.090
0.751,-0.177,0.729,-39.429,-22.522,20.813
0.743,-0.103,0.802,-43.091,-20.081,22.583
0.743,-0.021,0.830,-41.504,-13.550,23.682
0.727,0.057,0.813,-36.865,-9.216,23.437
0.745,0.106,0.766,-29.602,-5.249,20.203
0.773,0.108,0.704,-19.958,0.366,14.038
0.798,0.101,0.645,-11.902,0.977,7.446
0.820,0.089,0.610,-8.118,-2.502,1.465
0.802,0.063,0.608,-4.944,-5.432,-3.235
0.784,0.038,0.621,-5.249,-10.315,-6.104
0.774,0.023,0.641,-4.639,-10.803,-8.667
0.766,0.005,0.667,-4.639,-13.916,-11.414
0.761,-0.007,0.684,-3.418,-14.099,-13.794
0.724,-0.020,0.704,0.000,-13.245,-15.442
0.691,-0.062,0.723,4.211,-11.841,-15.869
0.705,-0.114,0.725,4.761,-10.620,-16.296
0.726,-0.157,0.724,5.127,-6.287,-16.418
0.732,-0.180,0.717,2.991,-5.981,-13.977
0.733,-0.200,0.705,1.282,-4.822,-11.292
0.732,-0.204,0.706,1.282,-2.686,-6.592
0.731,-0.195,0.698,-2.808,-3.052,0.916
0.743,-0.164,0.684,-6.897,0.244,7.935
0.750,-0.121,0.686,-11.780,-0.977,12.451
0.744,-0.074,0.689,-14.404,0.977,14.954
0.739,-0.030,0.682,-14.282,1.831,16.113
0.736,-0.002,0.671,-13.672,0.244,14.404
0.736,0.006,0.666,-10.071,1.648,10.437
0.742,-0.003,0.653,-5.005,4.395,6.714

-0.528,0.155,2.430,-70.251,-33.386,-7.507
0.394,0.299,2.393,-101.074,25.330,-9.766
0.399,-0.146,2.607,-112.488,36.255,-6.287
0.279,-0.391,2.757,-153.625,41.992,37.781
0.200,0.081,2.390,-189.819,39.429,42.480
0.312,0.962,1.668,-175.476,42.603,30.151
0.248,1.156,1.253,-94.666,29.480,21.179
0.017,0.898,1.036,-7.324,5.615,0.793
-0.058,0.522,0.868,58.533,-7.080,-25.146
-0.028,0.139,0.802,99.548,-14.893,-43.213
-0.023,-0.128,0.759,113.525,-16.296,-46.692
-0.075,-0.298,0.712,105.713,-17.822,-41.443
-0.133,-0.407,0.733,89.172,-17.090,-33.997
-0.121,-0.467,0.739,67.078,-12.878,-23.621
-0.096,-0.483,0.761,43.030,-11.108,-13.977
-0.099,-0.493,0.817,23.132,-12.390,-6.287
-0.121,-0.484,0.894,4.883,-15.198,-1.038
-0.135,-0.467,0.971,-3.906,-14.709,2.197
-0.117,-0.452,1.022,-5.737,-13.428,4.089
-0.087,-0.419,1.052,-4.761,-12.756,7.141
-0.104,-0.397,1.080,-4.150,-13.184,7.935
-0.049,-0.302,1.093,-4.333,-10.376,7.263
-0.037,-0.222,1.077,-5.554,-8.667,12.695
-0.045,-0.157,1.086,-4.395,-10.437,15.991
-0.033,-0.114,1.111,-2.502,-14.771,16.113
-0.015,-0.075,1.130,-1.648,-16.418,14.526
-0.003,-0.050,1.138,-0.916,-18.677,12.329
0.016,-0.042,1.161,2.747,-24.475,11.292
0.047,-0.056,1.203,7.141,-30.090,11.414
0.038,-0.085,1.270,8.240,-41.870,13.794
-0.004,-0.107,1.401,9.644,-51.208,19.836
-0.053,-0.086,1.575,6.775,-57.983,29.053
-0.077,-0.014,1.718,-5.859,-55.359,36.865
-0.059,0.140,1.793,-29.053,-45.349,39.917
-0.061,0.399,1.898,-51.575,-35.339,40.588
-0.068,0.688,1.956,-63.049,-23.010,39.551
-0.109,0.878,2.089,-66.528,-12.634,34.058
-0.193,1.031,2.285,-75.562,-1.831,17.883
-0.250,1.162,2.470,-97.046,22.156,-5.066
-0.232,1.367,2.584,-118.896,59.998,-23.926
-0.202,1.590,2.502,-131.470,104.736,-41.626
-0.142,1.737,2.336,-127.808,144.775,-63.232
-0.081,1.788,2.220,-107.849,172.729,-88.867
-0.111,1.729,2.135,-85.876,194.397,-109.802
-0.233,1.610,2.083,-76.660,220.276,-120.972
-0.385,1.403,1.991,-88.013,254.456,-128.845
-0.412,1.099,1.817,-126.953,294.434,-137.756
-0.347,0.817,1.628,-188.171,328.735,-152.893
-0.376,0.732,1.519,-254.333,349.731,-169.556
-0.473,0.844,1.482,-308.167,367.554,-182.434
-0.521,0.914,1.403,-332.520,384.766,-196.655
-0.405,0.812,1.282,-337.524,389.771,-217.224
-0.528,0.557,1.533,-328.735,375.122,-249.512
-0.320,0.500,1.293,-300.903,371.582,-281.982
-0.378,0.298,1.385,-258.484,331.726,-307.190
-0.721,-0.047,1.510,-229.858,269.287,-327.271
-1.104,-0.506,1.668,-243.042,219.055,-343.994
-1.492,-0.983,1.896,-273.560,175.720,-362.976
-1.799,-1.255,2.049,-297.852,144.592,-370.728
-1.880,-1.207,2.003,-295.227,136.353,-360.657
-1.772,-1.046,1.716,-254.639,144.836,-353.821
-1.726,-1.151,1.270,-177.551,155.945,-363.220
-1.564,-1.389,0.721,-98.145,167.969,-384.338
-1.043,-1.574,0.192,-38.147,173.462,-412.537
-0.334,-1.751,-0.102,10.315,158.691,-430.969
0.201,-1.886,-0.223,56.274,124.207,-420.654
0.297,-1.924,-0.248,103.821,82.764,-382.751
0.094,-2.162,-0.235,137.695,45.288,-310.059
0.148,-2.325,-0.292,111.816,22.949,-197.571
